Name,Ticker,Sub-Sector,Market Cap_x,PE Ratio_x,1M Return,1W Return,6M Return,1Y Return,5Y CAGR,PE Ratio_y,PB Ratio,PS Ratio,EV/EBITDA Ratio,EV / Revenue Ratio,Price / Sales,Price / Free Cash Flow,Market Cap_y,Enterprise Value,Dividend Yield,Dividend Per Share,Earnings Per Share,Payout Ratio,Free Cash Flow,Net Profit Margin,EBITDA Margin,Return on Assets,Return on Equity,Return on Investment,ROCE,Cash Flow Margin,Operating Cash Flow,Inventory Turnover Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Days of Sales Outstanding,Debt to Equity,Long Term Debt to Equity,Interest Coverage Ratio,3Y Historical Dividend Growth,5Y Historical Revenue Growth,5Y Historical EBITDA Growth,5Y Historical EPS Growth,1Y Historical Revenue Growth,1Y Historical EBITDA Growth,1Y Historical EPS Growth,5Y Avg Return on Equity,5Y Avg Return on Assets,5Y Avg Return on Investment,5Y Avg Net Profit Margin,5Y Avg EBITDA Margin,Free Cash Flow.1,Operating Cash Flow.1,Investing Cash Flow,Financing Cash Flow,Change in Working Capital,Total Assets,Total Liabilities,Total Equity,Share Capital,Reserves & Surplus,"Net Property,Plant & Equipment",Cash and Equivalent,Long Term Debt,Accounts Payable,Total Receivables,Total Inventory,Goodwill & Intangibles,Other Assets,Other Liabilities,5Y CAGR Missing,5Y EPS Growth Missing,Market Cap,Score,Buffett Score,Earnings Yield,ROIC,Greenblatt Rank,Greenblatt Score,Piotroski Score,PEG Ratio,Peter Lynch Score,Composite Score,Final Rank,Name_lower
go digit general insurance,GODIGIT,Insurance,31617.185585355903,74.40388192534444,14.488399265565008,-3.3262861169837947,2.007733491969066,2.5721549274712023,14.364223988100589,74.40388192534444,11.724572465700495,3.26099969422631,74.38962108852041,3.260374665218157,3.26099969422631,18.556319855243068,31617.185585355903,31611.1255853559,0.0,0.0,4.65,0.0,1703.85,4.382835424,4.382835424,1.193444169,7.075403733,5.963579789,13.84394853,19.96975177,1720.47,0.0,0.6368593546836064,-0.8576144456715039,0.0,0.1297901848953891,0.1297901848953891,11.83948220064725,0.0,20.16433920349467,10.744229296892982,13.093411682789837,12.537694216621896,112.99182998345852,123.83448954400212,9.048818885,0.7022350145,7.830674322,-1.211672952,-0.97436784,1703.85,1720.47,-1985.88,342.15,1720.47,16958.45,14261.79,2696.66,875.16,-573.6100000000001,175.77999999999997,356.06,350.0,199.09,0.0,0.0,0.0,0.0,22.84,0.0,0.0,31617.185585355903,689.0,35,0.013442735496797913,13.84394853,435.0,0.8474576271186436,3,5.682543536238301,0,20.75423728813559,236.0,go digit general insurance
agi greenpac,AGI,Packaging,5362.7899817554,16.632932143649274,1.0900675963705069,-3.3366330868223346,-34.024096385542165,18.53669095894364,75.45491958601404,16.632932143649274,2.955340255898182,2.0597516455058167,8.115265630498495,2.1465349963148856,2.0597516455058167,16.96333896930284,5362.7899817554,5588.7399817554,0.8444889106989761,7.0,49.83,0.1404776239213325,316.14,12.38357511,26.45058208,7.761338756,14.6925485,13.91962941,19.82311929,24.06463698,588.39,0.0,0.8040225678843071,6.514154896981374,46.49260065831672,0.3395385234292767,0.2741801268592149,6.040982638478801,11.86889420813968,6.57812802543527,18.77341085475237,76.57366616357157,6.485374472401273,17.065003059767452,28.27241058488836,11.55804157,5.402501347,9.462612896,10.625988,23.25907411,316.14,588.39,-351.65,-234.65,19.19999999999999,3356.9700000000003,1542.36,1814.61,12.94,1511.94,2022.0528,390.18,497.53,428.9,320.72,396.74,0.1672,127.98,19.45,0.0,0.0,5362.7899817554,689.0,70,0.12322455548982113,19.82311929,199.0,69.91525423728814,4,0.21721478122934731,100,75.30790960451978,37.0,agi greenpac
endurance technologies,ENDURANCE,Auto Parts,33729.9463684435,40.32994125478989,7.595447212762144,-4.65014693034707,7.543951718709001,-9.909876905041031,23.298590329975344,40.32994125478989,6.77656513558044,2.885377398078651,19.774397771997588,2.8422284052677256,2.885377398078651,151.75895963485792,33729.9463684435,33225.5363684435,0.4170265984519886,10.0,59.46,0.1681802892700975,222.25999999999988,7.154429955,14.37327416,9.275420001,14.49480647,12.59250746,20.26188224,10.23668255,1057.09,0.0,1.59337676401655,8.34079655236383,37.84913079257756,0.1537617731203188,0.0997982898839564,24.38624225592821,16.96070952851465,10.910972931420185,7.353797455957634,8.140456046992028,13.20361516836792,18.86093052539226,22.90687644496662,14.89010497,9.182638021,12.33994472,6.626894059,13.82308612,222.25999999999988,1057.09,-945.23,105.1,-299.71000000000004,7871.26,2893.8200000000006,4977.44,140.66,4820.74,3299.642,1269.75,496.74,1799.78,1262.38,872.21,489.858,211.04,159.6500000000007,0.0,0.0,33729.9463684435,699.0,35,0.05057044019899783,20.26188224,271.0,30.932203389830505,4,4.954260673109606,0,33.112994350282484,214.0,endurance technologies
ask automotive,ASKAUTOLTD,Auto Parts,8920.73295197877,36.02589836030516,3.791089222311307,-2.338614074792535,-9.254032258064512,26.860202931228866,31.25391978558228,36.02589836030516,10.922365687953048,2.464999047234225,20.56296902868424,2.5570752238153425,2.464999047234225,483.5085610828605,8920.73295197877,9253.952951978772,0.3314905866949034,1.5,12.56,0.1194267515923566,18.44999999999999,6.842297235,12.43534054,12.19509627,23.79442797,17.40222431,31.59838612,10.03822668,303.3,0.0,2.539915148069777,119.43762376237642,21.402509284435304,0.4234762592746774,0.3296765188432059,10.722898722898728,0.0,16.990051035355158,15.838815081732038,17.487188563705658,19.775604428337367,37.40954474672536,42.50178729281768,19.51148719,10.76790609,15.6047613,5.648443626,10.91106493,18.44999999999999,303.3,-277.75,-15.55,-2.3999999999999915,1568.4499999999998,751.71,816.7399999999999,39.43,776.3699999999999,874.4699999999998,12.65,269.26,262.63,213.97,176.78,181.94,33.24,30.21,0.0,0.0,8920.73295197877,700.0,65,0.048631109573965395,31.59838612,177.0,79.23728813559322,4,2.060130948383336,0,56.6045197740113,125.0,ask automotive
j k cement,JKCEMENT,Cement,46936.3372883345,54.50615162617808,16.01182529086401,2.3042637288705743,25.65021384811004,35.62840290381125,38.39921933729591,54.50615162617808,8.819900874229468,3.861471232372292,22.35037636866844,4.234752603721131,3.861471232372292,59.677479069719645,46936.3372883345,51473.5872883345,0.3292470416911042,20.0,111.44,0.1794687724335965,786.5,7.084468665,18.94711988,5.626899086,15.87814368,11.44284785,14.92340831,16.74275664,1959.08,0.0,0.8648531728907312,13.44740262973022,15.711013702957784,1.0428044738088258,0.8203899549762855,3.705670978701164,10.064241629820891,15.604014008712564,12.137998574661202,11.826524683568174,3.8798194351622906,4.713643969154665,8.882742074023414,16.18707512,5.879061177,11.03194961,7.434416947,19.3192154,786.5,1959.08,-1626.11,-415.72,-91.12000000000003,14802.100000000002,9480.460000000005,5321.639999999999,77.27,4533.07,9540.500000000002,966.68,4365.82,931.07,566.32,1181.55,221.73,355.29,638.9800000000037,0.0,0.0,46936.3372883345,705.0,40,0.04474197586228731,14.92340831,318.0,13.559322033898312,3,4.608805467755813,0,26.067796610169495,232.0,j k cement
ptc india,PTC,Power Trading & Consultancy,5274.10909999495,5.858493862810275,-4.33780160857909,2.1704272133776152,9.435354902201976,-15.577698695136425,35.087653017550394,5.858493862810275,0.8746014460300399,0.315661621810902,5.163599937379431,0.4935488873364462,0.315661621810902,2.154737996794904,5274.10909999495,8246.26909999495,6.566601657336434,11.7,30.41,0.3847418612298586,2447.68,5.388101946,9.558232499,3.00372726,8.012224657,8.76474791,17.88920275,14.50375535,2450.54,0.0,1.052394847028034,4.3586070705595095,124.87743526945894,0.7175596570651543,0.4678672702850604,4.556697184513388,14.471424255333186,-1.613227242158044,-2.882379743677677,19.61916941301536,-1.1114530744145037,39.55764508489663,88.76054859943737,8.371944287,2.36463984,8.4045638,3.29712636,8.493916426,2447.68,2450.54,-518.79,-2042.25,904.56,15122.95,9092.649999999998,6030.3,296.01,3196.44,43.34,2243.32,2821.38,3530.78,5755.95,0.0,0.03,3862.14,23.44999999999818,0.0,0.0,5274.10909999495,709.0,50,0.19366333800590838,17.88920275,196.0,72.03389830508475,4,0.2986106975009732,100,69.94350282485877,62.0,ptc india
adani total gas,ATGL,Gas Distribution,72359.78770611591,110.57255803871575,-0.4081632653061293,-3.719400803799787,-7.562789392451254,-29.93352831693699,36.98107755079092,110.57255803871575,17.19965004126785,14.340910302875503,62.50496811537661,14.605952348661116,14.340910302875503,3152.931926192408,72359.78770611591,73697.10770611592,0.0379979722807783,0.25,5.950209132607119,0.0420153299536987,22.950000000000045,12.96968304,23.36766627,9.180469075,16.80695793,12.49861367,15.92225276,19.10283826,963.87,1.069589908299586,0.7078406657421807,-8.44057277639305,30.162817176639862,0.4359586883921038,0.3848777647044842,9.691803278688518,0.0,21.331015849411685,13.028150847512563,8.444857223916413,11.22036917027065,1.1512988572801277,-1.9610486891385783,21.65742461,12.12450035,15.74110607,16.62586405,27.73405953,22.950000000000045,963.87,-933.36,56.35,-181.14,7664.710000000001,3457.6600000000017,4207.049999999999,109.98,4097.07,5497.870000000001,496.78,1619.2,491.84,424.01,115.66,25.49,237.67,26.12000000000182,0.0,0.0,72359.78770611591,721.0,65,0.01599872826355372,15.92225276,423.0,2.118644067796609,3,13.093478682572242,0,30.135593220338983,219.0,adani total gas
gallantt ispat,GALLANTT,Iron & Steel,10845.7111705657,27.06420913950617,-3.318655353882502,3.435596920602102,30.711610486891374,36.73899939722724,73.27046005667275,27.06420913950617,4.425484209082032,2.517375873437495,15.84723560724142,2.6117184740679003,2.517375873437495,74.81864769981857,10845.7111705657,11252.171170565698,0.2780833607928993,1.25,16.61,0.0752558699578567,144.95999999999998,9.301494311,16.48059345,7.40784569,9.639481839,8.705474396,22.10145063,8.132556442,344.33,0.0,1.4162015396853571,7.99914593390271,10.43954864286477,0.1884777658992794,0.0409264140626912,26.83401546157344,0.0,37.82860504255321,84.2702707486982,43.18321511425833,1.7565074858820529,56.032171581769255,77.83442032525691,10.513244895,4.805486642,10.15788192,6.37724789,11.77955262,144.95999999999998,344.33,-248.07,-101.57,-105.68,3135.54,684.7999999999997,2450.74,241.28,2198.96,1878.3258,55.45,100.3,58.45,109.09,438.88,137.3242,24.15,14.289999999999782,0.0,0.0,10845.7111705657,733.0,45,0.06310248833197435,22.10145063,229.0,51.69491525423729,4,0.6267298316694823,100,62.34180790960452,100.0,gallantt ispat
avenue supermarts,DMART,Retail - Department Stores,263322.270860756,97.23793430652508,0.1210773412404272,-3.78733912713111,12.782162370991772,-18.897465917885423,11.201410343176988,97.23793430652508,14.083408167191482,4.426896828921314,57.06627378996539,4.424321947897763,4.426896828921314,18048.13371218324,263322.270860756,263169.110860756,0.0,0.0,41.61,0.0,14.590000000000146,4.552643843,7.752953985,12.91427553,14.58569846,13.44928588,19.49697135,5.390841083,2745.84,0.0,3.028864729994653,14.500341895135096,0.7011612350283345,0.031670815206869,0.021352769966209,53.88221742260618,0.0,18.99604316212993,16.07794406730605,15.255205500910286,16.78027489001732,8.503559815727236,6.560812335253663,13.43563803,11.90284898,11.98996664,4.876955247,8.24869933,14.590000000000146,2745.84,-2468.23,-147.64,-1385.54,21172.48,2475.1400000000003,18697.34,650.73,11933.62,14271.94,744.8399999999999,399.24,1230.94,166.37,3927.31,78.28,620.22,9.55,0.0,0.0,263322.270860756,740.0,45,0.017523485126793775,19.49697135,400.0,3.3898305084745743,4,6.374082230535855,0,27.85028248587571,226.0,avenue supermarts
campus activewear,CAMPUS,Apparel & Accessories,8616.20882366791,71.1025649749786,10.764705882352938,-5.154466084620558,-5.676126878130217,-0.1061007957559721,27.569269554728137,71.1025649749786,13.221939084289216,5.359505379695773,33.96002952392499,5.45464424698654,5.359505379695773,39.31290242126162,8616.20882366791,8769.15882366791,0.3542808411995439,1.0,3.97,0.2518891687657431,219.17,7.537710323,16.06195378,7.778676477,14.85985811,13.58057438,22.27653972,18.20378158,264.47,0.0,1.3981875266348354,4.727617591272001,33.478104686965445,0.2727802841972808,0.2330049412270202,9.724853645556149,0.0,19.14910363617945,18.97294902415947,14.727877375220167,10.656442942395206,19.91269620135597,35.49479101855982,20.36307854,9.376027047,14.14417089,6.87970205,17.04566784,219.17,264.47,-74.49,-192.47,20.96999999999999,1115.27,463.61,651.66,152.63,476.75,373.79,24.81,151.84,208.49,118.26,414.96,0.06,28.43,16.78,0.0,0.0,8616.20882366791,743.0,45,0.0294463819383754,22.27653972,327.0,11.864406779661024,3,4.827753732836582,0,27.059322033898308,228.0,campus activewear
sundram fasteners,SUNDRMFAST,Auto Parts,20598.9573280148,38.20990044150401,-0.1424211597151553,-2.619047619047617,-14.41433566433566,-24.19479715082068,24.3919447956122,38.20990044150401,5.374781430498678,3.4424886990435413,21.995472644648427,3.574640162843773,3.4424886990435413,747.6935509261283,20598.9573280148,21389.7173280148,0.7344664294936943,7.2,25.655745580665744,0.2806388914858099,27.549999999999955,9.009415516,16.2517088,10.25442033,14.82296171,12.29918385,18.24272289,7.073669645,423.27,2.7277349402366746,1.1381892987677005,4.900667892432874,82.44606633978081,0.2148664586225251,0.026256875371818,22.311475409836056,3.734749035715113,9.788719662676336,9.384913572498933,10.658963376236152,4.602244221191598,3.358629339115244,3.3392117773347296,16.62778949,10.58882506,13.36810228,9.16426051,16.85716231,27.549999999999955,423.27,-381.49,-27.55,-548.18,5526.54,1694.019999999999,3832.52,21.01,3789.3,2445.62,54.93,100.62999999999998,505.92,1455.96,1070.19,3.34,206.72,19.03999999999909,0.0,0.0,20598.9573280148,745.0,45,0.045463901419881665,18.24272289,296.0,19.91525423728814,3,3.584767025909093,0,29.474576271186443,222.0,sundram fasteners
transrail lighting,TRANSRAILL,Power Infrastructure,8299.20179655534,25.408571767918914,16.760404949381325,-7.808452372141219,16.484509077770753,16.484509077770753,56.84170785480052,25.56538363767754,7.33058962846285,1.5591535917678232,12.184045550113826,1.6410358339976552,1.5591535917678232,1278.778140516784,8350.4212575746,8788.961257574601,0.0,0.0,25.72,0.0,6.530000000000001,6.098690377,13.46872701,5.781954915,24.41115508,26.54196606,51.16824947,0.858843743,35.49,0.0,1.3279577690912496,8.421173455348788,56.941673792977255,0.5858381908841913,0.0834591614579675,3.3623444927682784,0.0,22.99476810522394,19.214626738714145,-11.938407805525786,29.60675652784164,17.3518358847548,31.22831178867005,5.459303358,1.916714109,24.18273014,4.471017019,13.10792096,6.530000000000001,35.49,-78.3,27.95,-451.34,4620.62,3481.5,1139.12,24.79,887.67,379.67,228.8,95.06999999999996,902.35,1026.14,378.27,0.0,109.41,65.19000000000023,0.0,0.0,8350.4212575746,758.0,40,0.08207454542802968,51.16824947,86.0,95.76271186440678,3,-2.128304894741354,100,70.72881355932203,56.0,transrail lighting
welspun living,WELSPUNLIV,Textiles,12815.5520772132,20.050616554873923,-7.289862102418411,-3.2400376075793864,-25.280206231786583,-10.154986522911049,31.236143776485005,20.050616554873923,2.778066054473588,1.1979804944845915,9.911168594396576,1.344363384900506,1.1979804944845915,49.78460134105042,12815.5520772132,14381.5020772132,1.2891168580536494,1.7,6.7,0.2537313432835821,257.42,5.97478133,13.56412589,7.562547016,15.46346696,11.51785419,16.86745668,5.423208532,532.84,0.0,1.1878039911283582,5.386642698349156,37.79030495539666,0.5705986403995559,0.1985966114039955,4.9553961465949286,124.6221366935111,9.23074028808082,1.4062593482638164,5.817966340862002,8.879735536651733,-4.212298247351337,-3.603665499926705,13.73950839,5.86973975,9.564810069,5.804628666,14.79589133,257.42,532.84,-209.57,-268.56,-612.2199999999999,9485.02,4871.9,4613.120000000001,97.18,4418.63,3673.65,1163.6,916.15,930.1,1254.7,2071.79,188.17,298.74,489.2,0.0,0.0,12815.5520772132,764.0,60,0.10089627579994599,16.86745668,225.0,55.08474576271187,4,3.446327355668954,0,47.8587570621469,168.0,welspun living
lemon tree hotels,LEMONTREE,"Hotels, Resorts & Cruise Lines",10958.1396539885,55.74391928979803,-0.5240488155061149,-2.084511023176948,-7.994389901823283,-4.703929164360827,36.70848274468634,55.74391928979803,7.086088380326621,8.505165012681132,21.710023191166943,10.719956887938231,8.505165012681132,81.88104052894344,10958.1396539885,13811.6996539885,0.0,0.0,2.48,0.0,133.82999999999998,15.25756553,49.37791542,3.82853091,10.03294086,9.194339409,13.54421926,42.88533722,465.01,0.0,0.3322142719009863,-6.6436858660341365,18.054384861961644,1.5104789741533728,1.3702657087614698,2.476154881148154,0.0,13.62383579975086,20.382922996813324,17.857764685533684,18.82303031420904,18.59702104654848,32.2387883243534,0.659771378,0.189441917,5.219808728,-5.025901254,42.53087783,133.82999999999998,465.01,-396.52,-58.53,-57.8,4027.76,2481.33,1546.43,791.85,69.33,3570.9257,61.83,2119.02,98.93,71.48,13.84,95.6843,120.02,3.1999999999997817,0.0,0.0,10958.1396539885,766.0,30,0.04606167350419346,13.54421926,321.0,13.13559322033899,5,3.1215507803703657,0,29.607344632768367,220.0,lemon tree hotels
ramkrishna forgings,RKFORGE,Rail,11729.4751787003,28.261071652612493,4.689388445733627,-1.724529158157473,-31.090918752324782,-19.8813789694798,79.49516409748085,28.261071652612493,4.3699681379303765,2.830492300547615,19.01348951639253,3.0663603208276844,2.830492300547615,367.3496767522806,11729.4751787003,12706.9051787003,0.3082425705257021,2.0,22.95,0.0871459694989106,31.92999999999995,10.01551652,16.12728857,7.551146561,17.04644173,12.73106738,10.57457978,15.58963803,621.06,0.0,0.9164901975311648,6.9024176959016605,71.57187431376192,0.4495084031578439,0.3138060660703176,2.39376582660075,5.566719197800074,27.63766644297933,25.444423234657787,107.61517346702814,4.0205331592951365,-23.227763035461955,14.493133823916962,12.27604108,4.422594867,9.437368909,7.294798664,19.97793527,31.92999999999995,621.06,-1117.45,625.0,-185.59,5312.389999999999,2628.28,2684.11,36.16,1209.4899999999998,2568.7395999999994,229.1,842.29,493.96,849.94,1104.79,75.7004,216.33,47.61999999999957,0.0,0.0,11729.4751787003,803.0,65,0.05259423837680335,10.57457978,316.0,13.983050847457633,4,0.2626123319056983,100,57.02824858757063,124.0,ramkrishna forgings
gujarat ambuja exports,GAEL,Agro Products,5313.09407019566,21.309485702465185,-5.8140479090540085,-2.0768256648374908,-13.171096967427944,-18.22861575347296,29.00861152853762,21.309485702465185,1.9153256032630472,1.1316349674329316,9.987763098967116,1.0284392681234444,1.1316349674329316,1334.948258843134,5313.09407019566,4828.58407019566,0.2158208823051711,0.25,5.44,0.0459558823529411,3.9799999999999898,5.310475265,10.29699301,11.04742253,13.28195055,12.25184498,12.46085081,4.20296485,213.15,0.0,1.4996909622015628,3.455158938959639,23.311501876440342,0.0717197971153465,0.0010742648675734,21.366786140979737,-8.373967292582108,4.17670325442101,10.648512752278805,11.338314099136548,-7.421195641457412,-17.65317072339829,-27.856115468686674,5.629370568,2.391170329,14.90282487,7.191888141,12.08785574,3.9799999999999898,213.15,-253.21,-54.54,-226.2,3309.77,535.7800000000004,2773.99,45.87,2723.15,1189.14,688.4300000000001,2.9800000000000004,182.73,321.76,785.85,0.59,64.75,19.710000000000456,0.0,0.0,5313.09407019566,806.0,50,0.10012251893553772,12.46085081,250.0,39.83050847457628,4,1.8794227709821494,50,50.282485875706215,156.0,gujarat ambuja exports
navin fluorine international,NAVINFLUOR,Specialty Chemicals,22503.5535449348,77.98029504794094,5.534652545522094,1.9955106621773209,28.52830618521471,25.3826707781204,23.66534411490331,77.98029504794094,9.444679097371772,9.403476457385912,40.451023543050994,9.76070617102214,9.403476457385912,1285.9173454248455,22503.5535449348,23358.4435449348,0.2642902592305775,12.0,58.2,0.2061855670103092,17.5,12.05878543,24.12968898,6.842653128,11.84424273,9.198828086,13.01525958,34.50959277,749.89,0.0,0.6053686368701376,3.069348963677407,81.90617021365503,0.5743388719377841,0.4365522711915624,5.877325805209804,2.9428498400178693,16.928190200276696,14.23710044503399,-6.7611869973475685,10.12982112204841,14.061944455418098,6.636707948243864,19.0784329,14.8511289,16.11692822,16.02028296,26.6520288,17.5,749.89,-1093.45,335.73,326.76000000000005,4377.0,1994.33,2382.67,9.91,2345.48,2497.93,513.5699999999999,1040.16,369.9,512.51,371.65,87.76,229.31,31.94,0.0,0.0,22503.5535449348,809.0,20,0.02472125331849083,13.01525958,414.0,2.9661016949152526,3,-11.533521418433304,100,36.889830508474574,206.0,navin fluorine international
shree cement,SHREECEM,Cement,106693.985039734,95.02746336269584,-5.670595731124562,-0.1517450682852807,6.100654118275264,8.531394175973439,6.153659346561735,95.02746336269584,5.143356117696167,5.369047734870534,22.70597580052705,5.16830447989684,5.369047734870534,725.1188326745554,106693.985039734,102704.80503973398,0.3719874441396059,110.0,311.18,0.3534931550870878,147.13999999999987,5.649995848,22.76186906,8.83068524,12.15443545,11.84860973,6.957318427,15.8505334,3347.49,0.0,0.7324949643862448,4.776826009982945,22.94193351969223,0.0798084654676717,0.0412036421063592,7.398858313817329,6.917810999860885,8.620305645659254,2.318391955807275,-6.3995711525736905,-5.904844429923617,-11.566494488607711,-53.13433584071463,12.52726467,8.78099862,11.4985701,11.05084604,25.05403659,147.13999999999987,3347.49,-1417.87,-1710.05,-1169.47,27924.59,7180.550000000004,20744.04,36.08,18258.21,11496.01,5685.85,854.7300000000001,1368.44,1286.53,3555.07,24.57,1270.74,197.99000000000365,0.0,0.0,106693.985039734,814.0,25,0.044041269522395426,6.957318427,350.0,8.47457627118645,4,-14.849036145879715,100,43.375706214689274,189.0,shree cement
